Time,Untitled 16,Untitled 17,Untitled 18,Flow,Set to (mL/min),Time0
02/23/20 07:50 PM,-0.041281,0,497.041449,90,252,52:30:04
02/23/20 07:55 PM,-0.041238,0,483.840733,90,252,52:35:00
02/23/20 08:00 PM,-0.040563,0,500.606552,90,252,52:40:02
02/23/20 08:05 PM,-0.041442,0,507.426143,108,252,52:45:00
02/23/20 08:10 PM,-0.041209,0,505.409196,90,252,52:50:03
02/23/20 08:15 PM,-0.041114,0,493.965625,108,252,52:55:04
02/23/20 08:20 PM,-0.041488,0,490.320205,108,252,52:59:59
02/23/20 08:25 PM,-0.041514,0,502.344027,90,252,53:05:02
02/23/20 08:30 PM,-0.041232,0,515.042351,90,252,53:10:01
02/23/20 08:35 PM,-0.041356,0,543.373036,90,252,53:15:05
02/23/20 08:40 PM,-0.041392,0,501.255646,108,252,53:20:00
02/23/20 08:45 PM,-0.041179,0,510.192991,90,252,53:25:02
02/23/20 08:50 PM,-0.041343,0,507.0934,108,252,53:30:04
02/23/20 08:55 PM,-0.041461,0,503.756955,108,252,53:35:02
02/23/20 09:00 PM,-0.041389,0,503.76679,90,252,53:40:00
02/23/20 09:05 PM,-0.041429,0,508.46617,90,252,53:45:03
02/23/20 09:10 PM,-0.041307,0,502.139956,108,252,53:50:05
02/23/20 09:15 PM,-0.041232,0,501.689196,90,252,53:55:04
02/23/20 09:20 PM,-0.041242,0,503.083274,108,252,54:00:00
02/23/20 09:25 PM,-0.041415,0,498.09131,90,252,54:05:05
02/23/20 09:30 PM,-0.041291,0,516.291366,90,252,54:10:03
02/23/20 09:35 PM,-0.041147,0,498.864159,90,252,54:15:00
02/23/20 09:40 PM,-0.04133,0,504.651919,90,252,54:20:02
02/23/20 09:45 PM,-0.041271,0,500.032857,90,252,54:24:59
02/23/20 09:50 PM,-0.041324,0,501.107305,108,252,54:30:02
02/23/20 09:55 PM,-0.041392,0,502.905429,90,252,54:34:59
02/23/20 10:00 PM,-0.041271,0,502.143234,90,252,54:40:01
02/23/20 10:05 PM,-0.041619,0,507.285178,90,252,54:45:00
02/23/20 10:10 PM,-0.041337,0,503.224239,90,252,54:50:02
02/23/20 10:15 PM,-0.041284,0,510.656864,90,252,54:55:00
02/23/20 10:20 PM,-0.041307,0,501.697391,72,252,55:00:04
02/23/20 10:25 PM,-0.041278,0,545.712891,90,252,55:05:04
02/23/20 10:30 PM,-0.041202,0,496.000603,90,252,55:10:01
02/23/20 10:35 PM,-0.041163,0,500.419691,108,252,55:15:00
02/23/20 10:40 PM,-0.041209,0,499.27558,90,252,55:20:03
02/23/20 10:45 PM,-0.041258,0,497.307807,90,252,55:25:03
02/23/20 10:50 PM,-0.041399,0,497.243061,90,252,55:30:05
02/23/20 10:55 PM,-0.041409,0,500.837669,90,252,55:35:00
02/23/20 11:00 PM,-0.041366,0,499.823049,90,252,55:40:03
02/23/20 11:05 PM,-0.041281,0,506.609857,90,252,55:45:05
02/23/20 11:10 PM,-0.041143,0,493.922189,90,252,55:50:02
02/23/20 11:15 PM,-0.040986,0,499.132156,90,252,55:55:05
02/23/20 11:20 PM,-0.041356,0,511.840314,90,252,56:00:03
02/23/20 11:25 PM,-0.04136,0,501.653135,90,252,56:05:03
02/23/20 11:30 PM,-0.040661,0,495.883405,90,252,56:10:00
02/23/20 11:35 PM,-0.04131,0,503.323406,90,252,56:15:01
02/23/20 11:40 PM,-0.041307,0,500.38363,90,252,56:20:03
02/23/20 11:45 PM,-0.041297,0,498.182282,90,252,56:25:03
02/23/20 11:50 PM,-0.040697,0,545.318681,90,252,56:30:03
02/23/20 11:55 PM,-0.040874,0,496.045679,90,252,56:34:59
02/24/20 12:00 AM,-0.041202,0,503.911034,72,252,56:40:03
02/24/20 12:05 AM,-0.041396,0,502.82675,90,252,56:45:00
02/24/20 12:10 AM,-0.04133,0,508.413718,72,252,56:50:02
02/24/20 12:15 AM,-0.041179,0,497.520074,90,252,56:55:00
02/24/20 12:20 AM,-0.041084,0,488.584369,72,252,57:00:00
02/24/20 12:25 AM,-0.041242,0,504.636348,90,252,57:05:02
02/24/20 12:30 AM,-0.040861,0,484.281658,90,252,57:10:05
02/24/20 12:35 AM,-0.041173,0,502.730861,108,252,57:15:03
02/24/20 12:40 AM,-0.041291,0,501.744926,72,252,57:20:00
02/24/20 12:45 AM,-0.040527,0,507.299111,90,252,57:25:03
02/24/20 12:50 AM,-0.041386,0,502.529249,90,252,57:30:00
02/24/20 12:55 AM,-0.041258,0,501.954734,90,252,57:35:02
02/24/20 01:00 AM,-0.041196,0,502.180934,90,252,57:39:59
02/24/20 01:05 AM,-0.04132,0,501.236796,90,252,57:45:00
02/24/20 01:10 AM,-0.041179,0,501.344159,90,252,57:50:03
02/24/20 01:15 AM,-0.04135,0,498.594522,72,252,57:54:59
02/24/20 01:20 AM,-0.041465,0,499.0879,90,252,58:00:02
02/24/20 01:25 AM,-0.041284,0,503.552065,90,252,58:05:05
02/24/20 01:30 AM,-0.041317,0,505.807504,90,252,58:10:05
02/24/20 01:35 AM,-0.041278,0,503.52256,90,252,58:15:00
02/24/20 01:40 AM,-0.041265,0,502.843961,72,252,58:20:03
02/24/20 01:45 AM,-0.041514,0,505.473942,72,252,58:24:59
02/24/20 01:50 AM,-0.041242,0,499.157563,90,252,58:30:00
02/24/20 01:55 AM,-0.041284,0,499.126419,72,252,58:35:03
02/24/20 02:00 AM,-0.041379,0,505.802587,72,252,58:40:01
02/24/20 02:05 AM,-0.041301,0,506.002561,72,252,58:45:05
02/24/20 02:10 AM,-0.04137,0,503.459454,90,252,58:50:03
02/24/20 02:15 AM,-0.040815,0,502.206341,90,252,58:55:05
02/24/20 02:20 AM,-0.04134,0,500.694245,90,252,59:00:01
02/24/20 02:25 AM,-0.041281,0,508.230955,72,252,59:05:05
02/24/20 02:30 AM,-0.040416,0,497.425005,90,252,59:10:01
02/24/20 02:35 AM,-0.041242,0,503.231615,72,252,59:15:01
02/24/20 02:40 AM,-0.04136,0,502.325997,90,252,59:20:02
02/24/20 02:45 AM,-0.041379,0,498.583048,90,252,59:24:59
02/24/20 02:50 AM,-0.041291,0,495.000735,90,252,59:30:04
02/24/20 02:55 AM,-0.041438,0,502.924279,72,252,59:35:01
02/24/20 03:00 AM,-0.041284,0,503.587306,90,252,59:40:03
02/24/20 03:05 AM,-0.041179,0,501.762137,90,252,59:45:00
02/24/20 03:10 AM,-0.041451,0,501.747385,90,252,59:50:00
02/24/20 03:15 AM,-0.041389,0,501.576096,90,252,59:55:03
02/24/20 03:20 AM,-0.041084,0,471.920995,90,252,59:59:59
02/24/20 03:25 AM,-0.039839,0,485.863417,72,252,60:05:04
02/24/20 03:30 AM,-0.041104,0,500.465587,90,252,60:10:00
02/24/20 03:35 AM,-0.041301,0,496.677562,72,252,60:15:02
02/24/20 03:40 AM,-0.041186,0,499.673888,72,252,60:20:00
02/24/20 03:45 AM,-0.041091,0,501.984239,72,252,60:25:04
02/24/20 03:50 AM,-0.04115,0,504.146248,72,252,60:30:00
02/24/20 03:55 AM,-0.041084,0,495.278567,90,252,60:35:00
02/24/20 04:00 AM,-0.041114,0,504.923195,72,252,60:40:01
02/24/20 04:05 AM,-0.041409,0,503.332421,72,252,60:45:02
02/24/20 04:10 AM,-0.041107,0,501.049116,72,252,60:50:03
02/24/20 04:15 AM,-0.041458,0,499.901727,90,252,60:55:01
02/24/20 04:20 AM,-0.041225,0,500.307411,72,252,61:00:03
02/24/20 04:25 AM,-0.041268,0,501.666248,90,252,61:04:59
02/24/20 04:30 AM,-0.04131,0,502.07603,72,252,61:10:02
02/24/20 04:35 AM,-0.041442,0,500.635237,72,252,61:15:04
02/24/20 04:40 AM,-0.041212,0,504.803539,72,252,61:20:05
02/24/20 04:45 AM,-0.041248,0,503.361106,72,252,61:24:59
02/24/20 04:50 AM,-0.040838,0,501.744926,72,252,61:29:59
02/24/20 04:55 AM,-0.041576,0,502.482534,72,252,61:34:59
02/24/20 05:00 AM,-0.041124,0,501.839176,72,252,61:40:01
02/24/20 05:05 AM,-0.041422,0,452.249822,72,252,61:45:03
02/24/20 05:10 AM,-0.041553,0,513.744981,72,252,61:50:01
02/24/20 05:15 AM,-0.04132,0,464.934213,72,252,61:55:01
02/24/20 05:20 AM,-0.041399,0,500.550821,90,252,62:00:04
02/24/20 05:25 AM,-0.04116,0,500.758171,72,252,62:05:00
02/24/20 05:30 AM,-0.04092,0,500.730306,72,252,62:10:03
02/24/20 05:35 AM,-0.041402,0,504.051179,72,252,62:14:59
02/24/20 05:40 AM,-0.041261,0,499.528825,72,252,62:20:02
02/24/20 05:45 AM,-0.041189,0,503.883168,72,252,62:25:01
02/24/20 05:50 AM,-0.040524,0,494.622916,72,252,62:30:04
02/24/20 05:55 AM,-0.041356,0,504.96991,90,252,62:35:01
02/24/20 06:00 AM,-0.041576,0,502.221093,72,252,62:40:00
02/24/20 06:05 AM,-0.04131,0,502.814457,72,252,62:45:03
02/24/20 06:10 AM,-0.040501,0,485.935538,72,252,62:50:04
02/24/20 06:15 AM,-0.041327,0,504.007742,72,252,62:55:00
02/24/20 06:20 AM,-0.041317,0,500.810623,72,252,63:00:04
02/24/20 06:25 AM,-0.040894,0,502.998859,90,252,63:05:00
02/24/20 06:30 AM,-0.040389,0,499.727979,72,252,63:10:02
02/24/20 06:35 AM,-0.041291,0,503.529936,72,252,63:15:05
02/24/20 06:40 AM,-0.04135,0,503.69139,72,252,63:20:04
02/24/20 06:45 AM,-0.04115,0,508.362905,72,252,63:25:03
02/24/20 06:50 AM,-0.041379,0,502.316982,72,252,63:30:01
02/24/20 06:55 AM,-0.041432,0,502.593175,72,252,63:35:04
02/24/20 07:00 AM,-0.041386,0,502.529249,72,252,63:40:01
02/24/20 07:05 AM,-0.041107,0,503.296361,72,252,63:45:02
02/24/20 07:10 AM,-0.040327,0,492.216676,72,252,63:50:01
02/24/20 07:15 AM,-0.041284,0,499.718964,72,252,63:55:01
02/24/20 07:20 AM,-0.041366,0,468.083797,72,252,64:00:05
02/24/20 07:25 AM,-0.041455,0,413.307423,72,252,64:05:01
02/24/20 07:30 AM,-0.041665,0,476.485966,72,252,64:10:05
02/24/20 07:35 AM,-0.040999,0,437.612411,72,252,64:15:02
02/24/20 07:40 AM,-0.041491,0,487.242743,72,252,64:19:59
02/24/20 07:45 AM,-0.041569,0,433.810454,72,252,64:25:02
02/24/20 07:50 AM,-0.041517,0,559.337321,72,252,64:30:04
02/24/20 07:55 AM,-0.041543,0,501.205653,72,252,64:35:00
02/24/20 08:00 AM,-0.041527,0,503.685653,72,252,64:40:02
02/24/20 08:05 AM,-0.041566,0,501.47529,72,252,64:45:04
02/24/20 08:10 AM,-0.04134,0,504.842878,72,252,64:50:05
02/24/20 08:15 AM,-0.041399,0,504.606843,72,252,64:55:00
02/24/20 08:20 AM,-0.041314,0,501.693294,72,252,65:00:04
02/24/20 08:25 AM,-0.041586,0,501.553968,72,252,65:05:04
02/24/20 08:30 AM,-0.041248,0,499.523908,72,252,65:09:59
02/24/20 08:35 AM,-0.041507,0,503.086552,72,252,65:15:04
02/24/20 08:40 AM,-0.04135,0,502.176836,72,252,65:20:03
02/24/20 08:45 AM,-0.041379,0,501.209751,72,252,65:25:00
02/24/20 08:50 AM,-0.04092,0,498.292103,72,252,65:30:00
02/24/20 08:55 AM,-0.041494,0,580.116545,72,252,65:34:59
02/24/20 09:00 AM,-0.041225,0,502.375171,72,252,65:39:59
02/24/20 09:05 AM,-0.041392,0,502.684966,72,252,65:45:03
02/24/20 09:10 AM,-0.041707,0,501.181066,72,252,65:50:04
02/24/20 09:15 AM,-0.041222,0,502.62104,72,252,65:54:59
02/24/20 09:20 AM,-0.041458,0,486.688717,72,252,66:00:02
02/24/20 09:25 AM,-0.041429,0,508.252264,90,252,66:05:03
02/24/20 09:30 AM,-0.041196,0,502.060458,72,252,66:10:00
02/24/20 09:35 AM,-0.041517,0,446.46534,72,252,66:15:05
02/24/20 09:40 AM,-0.041488,0,505.45837,72,252,66:20:05
02/24/20 09:45 AM,-0.041032,0,494.443431,72,252,66:25:01
02/24/20 09:50 AM,-0.04131,0,502.622679,72,252,66:30:04
02/24/20 09:55 AM,-0.040933,0,502.33829,72,252,66:35:03
02/24/20 10:00 AM,-0.04155,0,512.479574,72,252,66:40:01
02/24/20 10:05 AM,-0.041419,0,505.558357,72,252,66:45:03
02/24/20 10:10 AM,-0.041419,0,499.286234,72,252,66:50:03
02/24/20 10:15 AM,-0.041638,0,503.066883,72,252,66:55:03
02/24/20 10:20 AM,-0.041402,0,472.640572,72,252,67:00:04
02/24/20 10:25 AM,-0.041271,0,495.42199,72,252,67:05:02
02/24/20 10:30 AM,-0.041553,0,499.804199,54,252,67:10:03
02/24/20 10:35 AM,-0.041281,0,570.76696,72,252,67:15:00
02/24/20 10:40 AM,-0.041255,0,502.804622,72,252,67:20:05
02/24/20 10:45 AM,-0.041422,0,501.284331,72,252,67:25:00
02/24/20 10:50 AM,-0.041343,0,502.99722,72,252,67:30:05
02/24/20 10:55 AM,-0.041474,0,510.23315,72,252,67:35:03
02/24/20 11:00 AM,-0.041461,0,433.061372,72,252,67:40:00
02/24/20 11:05 AM,-0.040065,0,464.961258,72,252,67:44:59
02/24/20 11:10 AM,-0.040901,0,542.213353,72,252,67:50:05
02/24/20 11:15 AM,-0.041235,0,506.49184,72,252,67:55:01
02/24/20 11:20 AM,-0.041517,0,494.676187,72,252,68:00:03
02/24/20 11:25 AM,-0.041792,0,506.214828,54,252,68:05:05
02/24/20 11:30 AM,-0.041179,0,504.574061,54,252,68:10:04
02/24/20 11:35 AM,-0.041438,0,506.518066,72,252,68:15:03
02/24/20 11:40 AM,-0.041488,0,503.061965,54,252,68:20:03
02/24/20 11:45 AM,-0.041353,0,500.320524,72,252,68:25:02
02/24/20 11:50 AM,-0.041402,0,506.313175,54,252,68:30:04
02/24/20 11:55 AM,-0.04137,0,500.205785,72,252,68:34:59
02/24/20 12:00 PM,-0.04074,0,496.732473,72,252,68:40:04
02/24/20 12:05 PM,-0.041219,0,504.042983,72,252,68:45:06
02/24/20 12:10 PM,-0.041507,0,504.034788,72,252,68:50:03
02/24/20 12:15 PM,-0.041091,0,504.074127,72,252,68:55:04
02/24/20 12:20 PM,-0.041297,0,502.014563,54,252,69:00:03
02/24/20 12:25 PM,-0.041465,0,501.832619,72,252,69:05:01
02/24/20 12:30 PM,-0.04136,0,500.607371,54,252,69:10:03
02/24/20 12:35 PM,-0.041514,0,502.367795,54,252,69:14:59
02/24/20 12:40 PM,-0.041399,0,500.172183,72,252,69:20:00
02/24/20 12:45 PM,-0.041537,0,499.953359,72,252,69:25:04
02/24/20 12:50 PM,-0.041301,0,503.679916,54,252,69:30:05
02/24/20 12:55 PM,-0.041402,0,501.564622,72,252,69:35:05
02/24/20 01:00 PM,-0.041478,0,500.314787,72,252,69:40:03
02/24/20 01:05 PM,-0.041422,0,503.63484,72,252,69:45:04
02/24/20 01:10 PM,-0.041481,0,502.782494,72,252,69:50:04
02/24/20 01:15 PM,-0.041386,0,503.484041,72,252,69:55:04
02/24/20 01:20 PM,-0.041389,0,503.778264,54,252,70:00:01
02/24/20 01:25 PM,-0.041196,0,501.401529,72,252,70:05:03
02/24/20 01:30 PM,-0.041484,0,503.568456,72,252,70:10:01
02/24/20 01:35 PM,-0.041432,0,499.99024,72,252,70:15:02
02/24/20 01:40 PM,-0.041356,0,503.025904,72,252,70:20:04
02/24/20 01:45 PM,-0.04154,0,507.971973,72,252,70:25:00
02/24/20 01:50 PM,-0.041481,0,501.381859,54,252,70:30:00
02/24/20 01:55 PM,-0.041314,0,497.888058,72,252,70:35:05
02/24/20 02:00 PM,-0.04137,0,502.928376,90,252,70:40:02
02/24/20 02:05 PM,-0.040324,0,499.84026,72,252,70:45:02
02/24/20 02:10 PM,-0.041337,0,500.187755,72,252,70:50:03
02/24/20 02:15 PM,-0.041599,0,504.340485,72,252,70:55:00
02/24/20 02:20 PM,-0.041347,0,498.137206,72,252,71:00:02
02/24/20 02:25 PM,-0.041609,0,499.946803,54,252,71:05:03
02/24/20 02:30 PM,-0.040491,0,500.453293,72,252,71:10:00
02/24/20 02:35 PM,-0.041471,0,502.530068,54,252,71:15:02
02/24/20 02:40 PM,-0.041383,0,509.489805,72,252,71:20:03
02/24/20 02:45 PM,-0.041474,0,500.354126,72,252,71:25:04
02/24/20 02:50 PM,-0.041445,0,501.806393,72,252,71:30:01
02/24/20 02:55 PM,-0.038763,0,498.230636,72,252,71:35:03
02/24/20 03:00 PM,-0.04152,0,499.806657,108,252,71:40:03
02/24/20 03:05 PM,-0.041484,0,503.908575,306,306,12:00:00 AM
02/24/20 03:10 PM,-0.041353,0,502.803803,306,306,12:05:02 AM
02/24/20 03:15 PM,-0.041556,0,502.222732,288,306,12:10:02 AM
02/24/20 03:20 PM,-0.041481,0,502.742335,288,306,12:14:58 AM
02/24/20 03:25 PM,-0.041674,0,502.960339,288,306,12:20:01 AM
02/24/20 03:30 PM,-0.040304,0,498.631403,288,306,12:25:01 AM
02/24/20 03:35 PM,-0.041645,0,502.71447,288,306,12:29:57 AM
02/24/20 03:40 PM,-0.041379,0,498.440444,288,306,12:35:01 AM
02/24/20 03:45 PM,-0.041422,0,502.867729,270,306,12:40:02 AM
02/24/20 03:50 PM,-0.041619,0,500.418052,270,306,12:44:58 AM
02/24/20 03:55 PM,-0.041527,0,506.341041,270,306,12:49:59 AM
02/24/20 04:00 PM,-0.041324,0,500.700802,288,306,12:54:59 AM
02/24/20 04:05 PM,-0.041533,0,504.860089,270,306,01:00:01 AM
02/24/20 04:10 PM,-0.041451,0,505.410835,270,306,01:05:03 AM
02/24/20 04:15 PM,-0.040366,0,502.935752,270,306,01:09:58 AM
02/24/20 04:20 PM,-0.041101,0,503.821701,270,306,01:15:00 AM
02/24/20 04:25 PM,-0.041737,0,499.164939,270,306,01:20:02 AM
02/24/20 04:30 PM,-0.041638,0,503.601238,252,306,01:24:57 AM
02/24/20 04:35 PM,-0.041458,0,500.394285,270,306,01:30:01 AM
02/24/20 04:40 PM,-0.041465,0,502.212078,270,306,01:35:02 AM
02/24/20 04:45 PM,-0.041478,0,501.575276,270,306,01:40:00 AM
02/24/20 04:50 PM,-0.040527,0,496.784106,270,306,01:45:03 AM
02/24/20 04:55 PM,-0.041442,0,500.728667,252,306,01:49:58 AM
02/24/20 05:00 PM,-0.041658,0,538.163888,252,306,01:55:01 AM
02/24/20 05:05 PM,-0.041225,0,503.793836,270,306,02:00:02 AM
02/24/20 05:10 PM,-0.04013,0,504.437194,270,306,02:05:02 AM
02/24/20 05:15 PM,-0.041547,0,499.720603,252,306,02:10:02 AM
02/24/20 05:20 PM,-0.041327,0,502.20716,252,306,02:15:03 AM
02/24/20 05:25 PM,-0.041553,0,497.029155,270,306,02:19:58 AM
02/24/20 05:30 PM,-0.041101,0,495.598197,270,306,02:24:59 AM
02/24/20 05:35 PM,-0.041396,0,500.036135,252,306,02:29:59 AM
02/24/20 05:40 PM,-0.041451,0,508.756295,270,306,02:35:00 AM
02/24/20 05:45 PM,-0.041222,0,500.392646,270,306,02:40:01 AM
02/24/20 05:50 PM,-0.041599,0,502.801344,270,306,02:45:01 AM
02/24/20 05:55 PM,-0.041579,0,503.331602,252,306,02:49:57 AM
02/24/20 06:00 PM,-0.041471,0,504.380644,270,306,02:55:00 AM
02/24/20 06:05 PM,-0.041429,0,498.992011,270,306,03:00:02 AM
02/24/20 06:10 PM,-0.041471,0,500.978634,270,306,03:04:57 AM
02/24/20 06:15 PM,-0.040996,0,502.758727,252,306,03:10:01 AM
02/24/20 06:20 PM,-0.041209,0,500.152513,252,306,03:14:58 AM
02/24/20 06:25 PM,-0.041569,0,503.680736,270,306,03:20:00 AM
02/24/20 06:30 PM,-0.039606,0,504.145429,270,306,03:24:57 AM
02/24/20 06:35 PM,-0.041238,0,502.008006,252,306,03:30:00 AM
02/24/20 06:40 PM,-0.041478,0,502.397299,270,306,03:34:57 AM
02/24/20 06:45 PM,-0.041379,0,502.654642,270,306,03:40:02 AM
02/24/20 06:50 PM,-0.041337,0,503.3357,252,306,03:45:01 AM
02/24/20 06:55 PM,-0.041455,0,502.096519,270,306,03:49:57 AM
02/24/20 07:00 PM,-0.041399,0,503.216043,252,306,03:54:58 AM
02/24/20 07:05 PM,-0.041356,0,506.429553,252,306,04:00:01 AM
02/24/20 07:10 PM,-0.041353,0,502.256334,252,306,04:05:02 AM
02/24/20 07:15 PM,-0.041333,0,502.439916,252,306,04:09:58 AM
02/24/20 07:20 PM,-0.041278,0,500.38445,252,306,04:14:57 AM
02/24/20 07:25 PM,-0.041402,0,500.650808,252,306,04:20:00 AM
02/24/20 07:30 PM,-0.04154,0,499.923855,270,306,04:25:03 AM
02/24/20 07:35 PM,-0.041432,0,471.49892,252,306,04:29:57 AM
02/24/20 07:40 PM,-0.041343,0,597.663408,252,306,04:34:59 AM
02/24/20 07:45 PM,-0.041366,0,505.859137,270,306,04:40:01 AM
02/24/20 07:50 PM,-0.041451,0,502.076849,270,306,04:45:01 AM
02/24/20 07:55 PM,-0.041196,0,504.115105,270,306,04:49:58 AM
02/24/20 08:00 PM,-0.039416,0,502.930835,270,306,04:55:00 AM
02/24/20 08:05 PM,-0.041094,0,509.723381,252,306,05:00:00 AM
02/24/20 08:10 PM,-0.041415,0,501.260564,252,306,05:05:02 AM
02/24/20 08:15 PM,-0.041399,0,502.28338,252,306,05:09:59 AM
02/24/20 08:20 PM,-0.041481,0,504.397035,252,306,05:15:01 AM
02/24/20 08:25 PM,-0.041501,0,502.52679,234,306,05:19:58 AM
02/24/20 08:30 PM,-0.04131,0,503.070161,252,306,05:25:01 AM
02/24/20 08:35 PM,-0.041324,0,507.399917,234,306,05:29:59 AM
02/24/20 08:40 PM,-0.041324,0,498.851046,252,306,05:35:01 AM
02/24/20 08:45 PM,-0.041484,0,503.267676,252,306,05:39:58 AM
02/24/20 08:50 PM,-0.041268,0,444.668856,252,306,05:45:00 AM
02/24/20 08:55 PM,-0.041465,0,415.391574,252,306,05:50:01 AM
02/24/20 09:00 PM,-0.041687,0,411.266709,252,306,05:55:02 AM
02/24/20 09:05 PM,-0.041606,0,524.161638,252,306,05:59:59 AM
02/24/20 09:10 PM,-0.041271,0,428.246434,234,306,06:05:02 AM
02/24/20 09:15 PM,-0.041569,0,379.606955,252,306,06:09:58 AM
02/24/20 09:20 PM,-0.041481,0,531.326266,252,306,06:15:00 AM
02/24/20 09:25 PM,-0.041569,0,450.448421,234,306,06:20:02 AM
02/24/20 09:30 PM,-0.041484,0,457.871211,252,306,06:24:59 AM
02/24/20 09:35 PM,-0.04156,0,315.948148,252,306,06:30:02 AM
02/24/20 09:40 PM,-0.04172,0,312.500242,234,306,06:35:01 AM
02/24/20 09:45 PM,-0.04153,0,276.822166,234,306,06:40:01 AM
02/24/20 09:50 PM,-0.041383,0,165.752406,252,306,06:45:02 AM
02/24/20 09:55 PM,-0.041674,0,238.465755,252,306,06:50:01 AM
02/24/20 10:00 PM,-0.041088,0,218.757702,252,306,06:55:01 AM
02/24/20 10:05 PM,-0.041714,0,268.241332,252,306,07:00:03 AM
02/24/20 10:10 PM,-0.04173,0,275.714935,234,306,07:04:58 AM
02/24/20 10:15 PM,-0.041504,0,285.000595,234,306,07:09:59 AM
02/24/20 10:20 PM,-0.041773,0,196.092662,234,306,07:15:01 AM
02/24/20 10:25 PM,-0.040838,0,226.873024,252,306,07:19:58 AM
02/24/20 10:30 PM,-0.041861,0,177.7164,234,306,07:24:59 AM
02/24/20 10:35 PM,-0.042022,0,190.172952,252,306,07:29:57 AM
02/24/20 10:40 PM,-0.041638,0,274.060236,234,306,07:35:00 AM
02/24/20 10:45 PM,-0.041878,0,239.010765,252,306,07:39:58 AM
02/24/20 10:50 PM,-0.041035,0,237.940415,252,306,07:45:00 AM
02/24/20 10:55 PM,-0.04176,0,223.243175,252,306,07:50:02 AM
02/24/20 11:00 PM,-0.041527,0,259.344966,234,306,07:54:58 AM
02/24/20 11:05 PM,-0.041537,0,250.787079,234,306,07:59:57 AM
02/24/20 11:10 PM,-0.041524,0,238.473951,234,306,08:04:58 AM
02/24/20 11:15 PM,-0.041838,0,259.862111,234,306,08:10:01 AM
02/24/20 11:20 PM,-0.04196,0,214.941812,234,306,08:15:03 AM
02/24/20 11:25 PM,-0.041717,0,206.476537,234,306,08:19:59 AM
02/24/20 11:30 PM,-0.040829,0,324.074943,234,306,08:24:58 AM
02/24/20 11:35 PM,-0.041183,0,239.470541,234,306,08:29:59 AM
02/24/20 11:40 PM,-0.041491,0,273.838954,252,306,08:34:58 AM
02/24/20 11:45 PM,-0.041733,0,229.387446,252,306,08:40:01 AM
02/24/20 11:50 PM,-0.04074,0,302.629414,234,306,08:44:58 AM
02/24/20 11:55 PM,-0.041648,0,305.94537,252,306,08:49:59 AM
02/25/20 12:00 AM,-0.041828,0,281.994434,234,306,08:55:02 AM
02/25/20 12:05 AM,-0.041681,0,306.592825,234,306,08:59:58 AM
02/25/20 12:10 AM,-0.041563,0,443.325591,234,306,09:05:00 AM
02/25/20 12:15 AM,-0.041884,0,392.333143,234,306,09:10:03 AM
02/25/20 12:20 AM,-0.041602,0,307.622198,234,306,09:15:02 AM
02/25/20 12:25 AM,-0.041851,0,358.170441,234,306,09:19:57 AM
02/25/20 12:30 AM,-0.041343,0,353.270269,234,306,09:24:57 AM
02/25/20 12:35 AM,-0.041871,0,310.318563,216,306,09:30:01 AM
02/25/20 12:40 AM,-0.04137,0,310.407895,234,306,09:35:01 AM
02/25/20 12:45 AM,-0.041825,0,305.821616,216,306,09:39:57 AM
02/25/20 12:50 AM,-0.041543,0,254.214496,234,306,09:45:01 AM
02/25/20 12:55 AM,-0.041917,0,495.230213,216,306,09:49:59 AM
02/25/20 01:00 AM,-0.04175,0,319.711585,234,306,09:55:00 AM
02/25/20 01:05 AM,-0.041596,0,304.602105,234,306,10:00:03 AM
02/25/20 01:10 AM,-0.041887,0,230.813487,234,306,10:05:01 AM
02/25/20 01:15 AM,-0.041786,0,232.372298,234,306,10:10:02 AM
02/25/20 01:20 AM,-0.041769,0,311.818365,234,306,10:14:58 AM
02/25/20 01:25 AM,-0.04175,0,288.815665,234,306,10:20:01 AM
02/25/20 01:30 AM,-0.040242,0,299.671608,216,306,10:25:01 AM
02/25/20 01:35 AM,-0.041389,0,245.122254,234,306,10:30:00 AM
02/25/20 01:40 AM,-0.04175,0,235.682516,234,306,10:35:00 AM
02/25/20 01:45 AM,-0.041917,0,210.279313,234,306,10:40:01 AM
02/25/20 01:50 AM,-0.041366,0,369.237013,216,306,10:44:58 AM
02/25/20 01:55 AM,-0.04174,0,364.184401,234,306,10:49:59 AM
02/25/20 02:00 AM,-0.04175,0,340.908786,216,306,10:55:01 AM
02/25/20 02:05 AM,-0.041881,0,342.438912,234,306,11:00:03 AM
02/25/20 02:10 AM,-0.041763,0,323.203747,234,306,11:05:00 AM
02/25/20 02:15 AM,-0.041733,0,270.749198,234,306,11:09:57 AM
02/25/20 02:20 AM,-0.041792,0,248.284131,234,306,11:14:59 AM
02/25/20 02:25 AM,-0.041661,0,501.104847,252,306,11:20:01 AM
02/25/20 02:30 AM,-0.04173,0,500.737682,234,306,11:24:58 AM
02/25/20 02:35 AM,-0.041576,0,505.600155,234,306,11:30:02 AM
02/25/20 02:40 AM,-0.041399,0,505.323142,234,306,11:35:00 AM
02/25/20 02:45 AM,-0.041583,0,501.202375,216,306,11:40:03 AM
02/25/20 02:50 AM,-0.041625,0,502.614483,234,306,11:44:57 AM
02/25/20 02:55 AM,-0.040947,0,504.431457,234,306,11:50:01 AM
02/25/20 03:00 AM,-0.041379,0,499.880418,234,306,11:55:02 AM
