Time,Untitled,Untitled 1,Untitled 2,Untitled 3,Salinity,Untitled 5,Untitled 6,Untitled 7,,
09/14/2020 16:15:00,2.610903,200.2725,163.6794,52.71568,32.78852,27.70161,27.66379,-9.81817,,
09/14/2020 16:20:00,2.60033,199.8874,159.865,52.8468,32.52999,28.55054,28.1683,-10.8842,,
09/14/2020 16:25:00,2.56353,198.4782,159.6274,50.58499,31.47702,28.22245,27.40744,-11.8477,,
09/14/2020 16:30:00,2.570415,198.6666,163.4188,50.76527,31.16646,27.3284,28.06166,-10.5562,,
09/14/2020 16:35:00,2.565743,198.8755,160.8462,52.25266,32.73514,28.02355,27.27618,-11.5197,,
09/14/2020 16:40:00,2.591643,199.6457,159.276,52.0355,32.57244,28.63462,27.29054,-12.1757,,
09/14/2020 16:45:00,2.57312,200.1291,165.3419,51.76916,32.36408,27.25868,27.3213,-11.3967,,
09/14/2020 16:50:00,2.636311,199.5843,163.669,51.47824,31.74429,27.51706,27.93245,-11.7862,,
09/14/2020 16:55:00,2.599839,199.5392,164.0135,51.24878,32.24652,27.42068,26.9624,-11.8887,,
09/14/2020 17:00:00,2.600904,199.912,162.6405,51.81833,31.88806,27.8595,28.06781,-10.2282,,
09/14/2020 17:05:00,2.597872,199.5105,162.2316,51.94125,32.06056,27.8513,27.93861,-11.6427,,
09/14/2020 17:10:00,2.590823,199.8874,158.4933,52.66241,31.93079,28.90324,28.86559,-10.7817,,
09/14/2020 17:15:00,2.580742,200.1783,161.9107,52.87548,32.40219,28.11377,28.38364,-7.41961,,
09/14/2020 17:20:00,2.576152,200.252,162.982,52.70748,32.76133,27.8677,27.69456,-8.52664,,
09/14/2020 17:25:00,2.589102,198.5314,157.6132,51.34302,31.882,28.7556,27.58996,-10.6587,,
09/14/2020 17:30:00,2.635491,201.1,163.252,53.4983,32.96933,28.03175,28.18471,-11.6017,,
09/14/2020 17:35:00,2.59656,199.4491,163.6192,51.56428,31.89946,27.49245,27.79095,-12.8522,,
09/14/2020 17:40:00,2.627377,200.5551,162.5624,53.35079,32.83731,28.0543,28.22778,-10.8432,,
09/14/2020 17:45:00,2.614837,199.3057,162.2125,50.8923,31.10263,27.80003,28.29135,-9.18266,,
09/14/2020 17:50:00,2.589512,200.3175,160.6203,52.33871,32.25179,28.47672,28.06166,-10.9662,,
09/14/2020 17:55:00,2.623689,201.014,160.7673,52.41656,32.27201,28.63051,28.11088,-10.7612,,
09/14/2020 18:00:00,2.61369,199.7399,157.9886,52.60095,31.62124,28.99346,29.26961,-10.7202,,
09/14/2020 18:05:00,2.595167,199.277,162.9688,51.57658,32.30126,27.60523,27.21671,-9.63367,,
09/14/2020 18:10:00,2.593446,200.0349,164.5918,52.48622,32.83889,27.41453,27.36232,-7.50162,,
09/14/2020 18:15:00,2.603855,200.3012,159.3415,53.71956,33.66876,28.79866,27.41564,-11.2327,,
09/14/2020 18:20:00,2.615165,200.0963,163.501,51.68311,31.7589,27.69751,28.12113,-10.5562,,
09/14/2020 18:25:00,2.622951,200.4404,161.0941,52.94514,32.57396,28.3906,28.20317,-12.8112,,
09/14/2020 18:30:00,2.273637,199.1664,160.6182,51.73228,32.35382,28.16093,27.29874,-10.4537,,
09/14/2020 18:35:00,2.603937,200.1824,161.3833,53.06397,32.58119,28.24706,28.31186,-12.2167,,
09/14/2020 18:40:00,2.610821,200.2602,156.2168,52.1871,31.97332,29.60453,28.31801,-11.9707,,
09/14/2020 18:45:00,2.620083,200.5265,162.1275,52.23218,32.29021,28.15478,27.89759,-10.5562,,
09/14/2020 18:50:00,2.607953,200.125,163.0579,51.48234,31.7099,27.81439,27.98783,-10.1462,,
09/14/2020 18:55:00,2.51378,199.6293,163.0923,50.83903,31.62657,27.67085,27.44845,-11.1507,,
09/14/2020 19:00:00,2.593282,200.2602,161.8691,53.10494,33.11844,28.14658,27.58176,-10.5357,,
09/14/2020 19:05:00,2.572464,197.9989,158.11,50.95376,31.75802,28.47877,27.37257,-11.2737,,
09/14/2020 19:10:00,2.578775,199.1254,163.7877,52.30593,32.61495,27.36326,27.50178,-10.9867,,
09/14/2020 19:15:00,2.620738,200.4609,157.9295,52.28544,31.56062,29.20877,29.03786,-7.97313,,
09/14/2020 19:20:00,2.619181,200.2479,158.1986,52.53539,32.3738,29.07959,28.08217,-10.6382,,
09/14/2020 19:25:00,2.597216,199.8669,159.7786,51.79374,31.69213,28.56695,28.33442,-9.44916,,
09/14/2020 19:30:00,2.625574,201.0385,161.3695,53.59254,33.4121,28.48492,27.64944,-11.9297,,
09/14/2020 19:35:00,2.586479,199.658,164.5088,51.13405,31.97508,27.3325,27.23927,-10.6382,,
09/14/2020 19:40:00,2.576972,199.5023,158.668,52.91646,33.10797,28.7515,27.40949,-10.7612,,
09/14/2020 19:45:00,2.55558,198.1177,161.786,51.36351,32.567,27.58062,26.61991,-10.1667,,
09/14/2020 19:50:00,2.586233,201.0099,161.1921,53.48601,32.8909,28.52183,28.2852,-9.03915,,
09/14/2020 19:55:00,2.628115,200.1004,156.5279,52.61734,32.28744,29.4774,28.29135,-8.07563,,
09/14/2020 20:00:00,2.609264,200.4118,160.8114,52.80582,32.10279,28.45417,28.75485,-11.0482,,
09/14/2020 20:05:00,2.611969,198.9165,159.9498,52.1953,32.63889,28.26141,27.35617,-9.71567,,
09/14/2020 20:10:00,2.606559,200.0144,164.899,52.96972,32.97036,27.33455,27.65764,-11.2532,,
09/14/2020 20:15:00,2.605166,199.8341,162.621,52.69519,32.71704,27.8431,27.74583,-9.96168,,
09/14/2020 20:20:00,2.591151,198.8796,156.3647,52.27315,32.46122,29.18007,27.69045,-9.16216,,
09/14/2020 20:25:00,2.573775,198.2078,159.2136,50.81444,31.43044,28.25321,27.71506,-9.51066,,
09/14/2020 20:30:00,2.579758,199.5228,153.7377,52.5108,32.24197,30.06591,28.25034,-11.1507,,
09/14/2020 20:35:00,2.571562,198.1218,161.3949,51.61345,32.20401,27.67905,27.39513,-9.96168,,
09/14/2020 20:40:00,2.630656,200.9279,162.2051,52.94924,31.66552,28.24501,29.55878,-11.9912,,
09/14/2020 20:45:00,2.613116,200.1414,158.8679,52.17891,32.07862,28.87658,28.15395,-8.48564,,
09/14/2020 20:50:00,2.585496,198.9698,162.1397,52.23218,32.72217,27.72621,27.27413,-10.5972,,
09/14/2020 20:55:00,2.634262,201.3171,162.1049,53.19099,32.71976,28.37624,28.23803,-10.9252,,
09/14/2020 21:00:00,2.573857,198.4208,158.6676,51.56019,32.08515,28.45211,27.51408,-11.4377,,
09/14/2020 21:05:00,2.583283,198.896,159.5329,51.13405,31.66595,28.36189,27.69456,-10.0642,,
09/14/2020 21:10:00,2.590905,200.2684,157.2018,52.65012,32.02961,29.34616,28.70562,-9.75667,,
09/14/2020 21:15:00,2.584266,199.8874,158.1536,51.47414,31.64099,28.99141,28.08217,-6.14858,,
09/14/2020 21:20:00,2.619099,200.8419,160.2512,53.92444,33.6022,28.71459,27.70891,-9.96168,,
09/14/2020 21:25:00,2.60574,199.8464,162.0237,52.12564,33.04109,27.99484,26.7163,-9.40816,,
09/14/2020 21:30:00,2.647621,201.8538,161.2701,54.29731,33.58009,28.73304,28.10473,-11.1712,,
09/14/2020 21:35:00,2.589102,200.4363,163.8024,52.00272,32.00983,27.71596,28.07601,-10.0847,,
09/14/2020 21:40:00,2.592134,198.5519,159.1688,50.67923,30.92733,28.35984,28.33647,-10.3307,,
09/14/2020 21:45:00,2.60074,200.6821,162.8919,51.94125,31.90229,28.00714,28.1724,-9.61317,,
09/14/2020 21:50:00,2.599839,201.1246,162.7494,53.24425,32.93478,28.16298,27.98167,-11.0277,,
09/14/2020 21:55:00,2.557055,199.0681,161.7039,50.73659,31.49173,27.86155,27.54279,-9.34666,,
09/14/2020 22:00:00,2.596642,200.0267,161.4503,53.48601,33.67689,28.18759,27.17569,-7.95263,,
09/14/2020 22:05:00,2.672783,199.0271,159.2895,52.16662,32.26298,28.46032,27.87093,-11.2327,,
09/14/2020 22:10:00,2.636311,201.059,160.3967,53.78922,33.13636,28.73714,28.23393,-9.36716,,
09/14/2020 22:15:00,2.608526,200.1332,160.5661,53.83839,33.81181,28.43981,27.33361,-7.46061,,
09/14/2020 22:20:00,2.592544,198.978,161.4407,51.83882,32.42006,27.90256,27.31105,-10.5562,,
09/14/2020 22:25:00,2.595413,198.7158,160.9489,51.68721,31.97502,27.95383,27.8053,-7.64512,,
09/14/2020 22:30:00,2.601642,199.0763,156.7592,51.31434,30.95845,29.13085,28.95378,-9.96168,,
09/14/2020 22:35:00,2.551974,198.5355,158.3772,50.78986,31.58675,28.55874,27.45666,-9.71567,,
09/14/2020 22:40:00,2.592298,200.4486,162.3054,52.46573,32.67106,28.08916,27.58176,-8.23963,,
09/14/2020 22:45:00,2.586807,198.4905,162.256,51.95355,32.97991,27.56627,26.63016,-7.97313,,
09/14/2020 22:50:00,2.642622,201.399,159.832,52.88777,32.2502,28.97501,28.61949,-7.85012,,
09/14/2020 22:55:00,2.603035,200.1946,159.6667,53.45323,33.78741,28.68588,26.99111,-7.25561,,
09/14/2020 23:00:00,2.61705,200.4896,157.2016,53.24835,32.71969,29.40768,28.29545,-9.16216,,
09/14/2020 23:05:00,2.591561,198.2283,155.6618,51.30205,31.60325,29.18417,27.96117,-8.67014,,
09/14/2020 23:10:00,2.594183,199.2319,162.1974,51.91257,32.48751,27.78363,27.28849,-5.18506,,
09/14/2020 23:15:00,2.611149,201.2598,161.0573,53.75644,33.22304,28.62436,28.07806,-8.03463,,
09/14/2020 23:20:00,2.596642,200.1332,158.7957,52.79353,32.31229,28.89299,28.43286,-8.87515,,
09/14/2020 23:25:00,2.603773,201.059,160.9535,53.90805,33.25178,28.59565,28.18676,-10.1872,,
09/14/2020 23:30:00,2.63377,201.0426,159.9216,53.74005,33.10949,28.85403,28.22368,-9.40816,,
09/14/2020 23:35:00,2.623853,200.125,161.5576,52.16252,31.87092,28.18759,28.44517,-8.15763,,
09/14/2020 23:40:00,2.617214,198.7772,162.0844,50.54811,31.31683,27.68725,27.60842,-9.10065,,
09/14/2020 23:45:00,2.610329,199.5556,156.9393,52.15432,31.96876,29.21698,28.29135,-9.18266,,
09/14/2020 23:50:00,2.604838,200.7764,161.0932,53.78512,33.39227,28.48287,27.86683,-10.0642,,
09/14/2020 23:55:00,2.569595,199.4409,157.6781,52.17891,31.64687,28.99141,28.79791,-7.80912,,
09/15/2020 00:00:00,2.606395,200.1496,158.4331,53.23606,33.4544,28.99141,27.23927,-9.87967,,
09/15/2020 00:05:00,2.56812,197.6056,156.6333,50.94966,31.58616,28.75355,27.62278,-9.59267,,
09/15/2020 00:10:00,2.576644,199.6867,159.1763,52.73617,33.12057,28.67153,27.21261,-4.67255,,
09/15/2020 00:15:00,2.581807,198.937,159.6818,51.30205,31.49507,28.33523,28.12318,-7.52212,,
09/15/2020 00:20:00,2.612542,199.6744,155.9954,52.40427,31.80982,29.49996,28.78356,-8.95715,,
09/15/2020 00:25:00,2.591725,200.0144,162.6374,52.687,32.93809,27.88821,27.42179,-10.7407,,
09/15/2020 00:30:00,2.606559,200.5019,162.5534,52.28544,32.00631,28.042,28.36929,-8.60864,,
09/15/2020 00:35:00,2.586643,199.8259,157.9149,52.45344,31.76684,29.03653,28.8984,-7.80912,,
09/15/2020 00:40:00,2.576726,198.9124,161.6397,50.67923,31.13292,27.83489,28.02269,-9.24416,,
09/15/2020 00:45:00,2.569022,199.0435,161.3487,51.73228,31.93255,27.94357,27.914,-7.15311,,
09/15/2020 00:50:00,2.63754,201.8128,160.1953,53.10904,32.47865,28.99552,28.50669,-10.3922,,
09/15/2020 00:55:00,2.60156,198.4823,156.7142,50.90049,31.43937,28.97706,27.79095,-8.05513,,
09/15/2020 01:00:00,2.613608,200.3298,160.2542,52.59685,32.04424,28.5731,28.62974,-10.6177,,
09/15/2020 01:05:00,2.622296,200.3954,159.2035,53.90805,33.53065,28.86018,27.793,-5.61557,,
09/15/2020 01:10:00,2.600248,200.1291,157.0625,53.39176,32.44995,29.34411,28.83278,-2.9505,,
09/15/2020 01:15:00,2.615083,201.2065,160.9026,53.15821,32.8122,28.64897,28.07191,-6.25108,,
09/15/2020 01:20:00,2.574677,199.404,159.2876,51.28156,31.52743,28.5649,28.05345,-8.40364,,
09/15/2020 01:25:00,2.552629,199.9448,162,53.41225,32.85702,28.02765,28.26059,-11.4582,,
09/15/2020 01:30:00,2.565825,199.8997,159.4054,52.8468,32.79843,28.67153,27.78069,-12.6062,,
09/15/2020 01:35:00,2.583119,198.6297,159.5421,51.82243,31.98246,28.28602,27.93245,-11.4787,,
09/15/2020 01:40:00,2.607707,200.6084,162.9931,52.57227,32.5589,27.96203,27.85042,-8.42414,,
09/15/2020 01:45:00,2.592298,198.4987,159.5852,50.74069,31.33013,28.23886,27.78889,-11.2942,,
09/15/2020 01:50:00,2.572218,198.1341,158.0094,50.8841,31.99914,28.54234,26.94805,-8.42414,,
09/15/2020 01:55:00,2.586233,198.3266,159.3182,50.52762,30.88373,28.25936,28.24418,-6.66109,,
09/15/2020 02:00:00,2.645572,201.5178,159.2426,53.89166,33.30975,29.15956,28.08832,-9.46966,,
09/15/2020 02:05:00,2.588446,199.3466,160.4574,51.39629,31.82728,28.25116,27.72532,-7.56312,,
09/15/2020 02:10:00,2.598609,199.6908,163.3773,50.65874,31.83326,27.61753,26.9583,-6.45609,,
09/15/2020 02:15:00,2.625328,199.7399,159.7942,52.36329,32.32492,28.52799,27.97962,-8.95715,,
09/15/2020 02:20:00,2.598609,199.8505,159.7529,53.42045,33.53159,28.569,27.3131,-10.1872,,
09/15/2020 02:25:00,2.644917,201.44,158.4962,53.4983,32.6067,29.33181,28.70973,-8.46514,,
09/15/2020 02:30:00,2.59361,199.4859,157.1463,52.62144,31.63506,29.14316,29.26961,-9.10065,,
09/15/2020 02:35:00,2.563448,197.8596,160.3462,51.61755,32.6971,27.86975,26.69169,-9.94117,,
09/15/2020 02:40:00,2.611887,201.567,163.5,53.71956,33.76942,28.09737,27.27618,-9.01865,,
09/15/2020 02:45:00,2.585332,200.2807,157.2927,53.53518,33.21791,29.32566,27.86683,-9.24416,,
09/15/2020 02:50:00,2.586561,200.6576,160.0125,53.71137,33.32918,28.72484,27.88323,-8.05513,,
09/15/2020 02:55:00,2.615575,200.42,157.886,52.58866,32.90654,29.20877,27.36847,-10.0232,,
09/15/2020 03:00:00,2.594839,199.6949,161.6359,51.38809,31.42615,28.0502,28.31596,-7.74762,,
09/15/2020 03:05:00,2.628934,201.2516,162.4272,52.66241,32.29193,28.27782,28.33032,-6.45609,,
09/15/2020 03:10:00,2.619263,200.2848,159.1725,52.97382,32.27712,28.83762,28.66666,-5.71807,,
09/15/2020 03:15:00,2.57943,199.6211,159.8266,53.06397,33.36809,28.48697,27.19005,-8.38314,,
09/15/2020 03:20:00,2.58779,197.5892,158.1458,50.32684,31.17688,28.35574,27.58791,-10.0437,,
09/15/2020 03:25:00,2.569431,198.724,159.0184,51.18322,31.27761,28.44596,28.32827,-7.93213,,
09/15/2020 03:30:00,2.589757,199.3917,159.1625,51.98223,32.30927,28.5936,27.61662,-8.07563,,
09/15/2020 03:35:00,2.573283,199.0558,159.7944,51.23649,31.49636,28.33933,28.05345,-10.5767,,
09/15/2020 03:40:00,2.609428,200.7149,157.4237,53.13362,32.24059,29.41178,28.882,-8.91615,,
09/15/2020 03:45:00,2.607215,200.0062,157.3849,52.41246,32.23421,29.22518,28.16215,-8.52664,,
09/15/2020 03:50:00,2.623607,200.719,158.5658,53.16231,32.64336,29.11445,28.32007,-8.73165,,
09/15/2020 03:55:00,2.639589,201.1491,162.3564,52.52719,31.96358,28.26756,28.67896,-9.40816,,
09/15/2020 04:00:00,2.622624,200.0472,161.4972,52.80992,32.67864,28.18144,27.91605,-7.44011,,
09/15/2020 04:05:00,2.60156,199.3303,159.0964,51.99042,32.14912,28.5936,27.85862,-4.87755,,
09/15/2020 04:10:00,2.611149,200.1864,161.3143,51.72818,31.89641,28.26551,27.96322,-5.69757,,
09/15/2020 04:15:00,2.599757,200.5879,160.5088,52.21579,32.03598,28.57925,28.25444,-6.8046,,
09/15/2020 04:20:00,2.583528,200.3134,156.8915,53.05987,33.21898,29.44049,27.39513,-10.0642,,
09/15/2020 04:25:00,2.614591,200.3954,160.8017,53.12953,33.48362,28.45211,27.09366,-8.50614,,
09/15/2020 04:30:00,2.584512,199.6334,163.1885,51.58887,31.936,27.64829,27.76223,-8.60864,,
09/15/2020 04:35:00,2.607789,198.8878,163.1293,51.51921,32.56952,27.45964,26.77372,-9.79767,,
09/15/2020 04:40:00,2.591725,198.81,156.5552,51.74048,31.47444,29.11035,28.60718,-8.54714,,
09/15/2020 04:45:00,2.635245,200.6903,159.5116,52.97382,31.91236,28.86223,29.21013,-10.6382,,
09/15/2020 04:50:00,2.607707,198.7772,160.0004,51.47414,31.69047,28.21015,28.00834,-10.5972,,
09/15/2020 04:55:00,2.609756,199.3876,159.9523,51.12995,30.98501,28.3906,28.71998,-6.9276,,
09/15/2020 05:00:00,2.6141,200.6494,160.1804,53.51059,33.70467,28.67973,27.16133,-8.46514,,
09/15/2020 05:05:00,2.567546,198.4659,164.197,50.99883,31.86209,27.08439,27.26593,-3.62702,,
09/15/2020 05:10:00,2.610903,200.6576,161.273,53.12543,32.46049,28.40495,28.54976,-5.45157,,
09/15/2020 05:15:00,2.602707,200.506,159.4176,53.28933,32.74798,28.83557,28.29545,-8.62914,,
09/15/2020 05:20:00,2.600412,198.8182,157.5179,51.66262,31.84692,28.86018,27.96937,-10.3717,,
09/15/2020 05:25:00,2.600166,199.0599,157.6419,52.32232,32.06768,28.89504,28.31596,-7.68612,,
09/15/2020 05:30:00,2.590167,198.937,160.7015,52.40837,32.77701,28.07686,27.37257,-7.66562,,
09/15/2020 05:35:00,2.602215,199.2033,161.9348,52.45754,32.73257,27.84105,27.48537,-8.73165,,
09/15/2020 05:40:00,2.592462,199.7235,161.8479,51.90847,31.26939,28.00509,29.09324,-8.95715,,
09/15/2020 05:45:00,2.590003,199.1992,162.0375,51.47824,30.98563,27.81439,29.08298,-9.12115,,
09/15/2020 05:50:00,2.572546,199.4204,155.906,53.07626,32.47857,29.45279,28.47388,-8.30113,,
09/15/2020 05:55:00,2.551892,199.9488,159.8429,52.60095,32.93974,28.5731,27.33361,-6.6816,,
09/15/2020 06:00:00,2.625164,200.5879,161.6538,52.46573,31.92848,28.29012,28.66871,-6.9481,,
09/15/2020 06:05:00,2.622705,199.1664,156.2333,52.37559,32.17806,29.2949,28.20727,-1.55647,,
09/15/2020 06:10:00,2.619099,200.3626,159.0331,52.72387,32.59191,28.89504,27.95501,-4.77505,,
09/15/2020 06:15:00,2.614346,199.7932,157.519,52.96972,32.55143,29.13085,28.26059,-8.87515,,
09/15/2020 06:20:00,2.592954,199.4245,160.4934,52.65012,32.8661,28.26346,27.48742,-6.8046,,
09/15/2020 06:25:00,2.581643,198.8182,159.9884,51.85111,32.33076,28.2245,27.45256,-8.28063,,
09/15/2020 06:30:00,2.607543,200.2602,158.5274,52.10515,31.79042,28.99757,28.50669,-5.04156,,
09/15/2020 06:35:00,2.591806,200.9115,160.6163,53.41225,33.23641,28.64077,27.71917,-7.87062,,
09/15/2020 06:40:00,2.568858,199.5761,160.5689,52.1994,32.7221,28.28602,27.24132,-6.8661,,
09/15/2020 06:45:00,2.583365,200.1414,162.0264,51.77735,32.41248,28.07481,27.25978,-5.14406,,
09/15/2020 06:50:00,2.621394,199.1172,156.5226,51.68721,31.38673,29.20467,28.68512,-8.56764,,
09/15/2020 06:55:00,2.630738,201.3908,160.8512,53.19508,32.41178,28.71254,28.69127,-8.83415,,
09/15/2020 07:00:00,2.568366,198.6297,159.526,52.53539,32.74123,28.29012,27.551,-3.95503,,
09/15/2020 07:05:00,2.62123,199.617,157.4653,52.12154,30.8002,29.09599,30.04483,-0.79795,,
09/15/2020 07:10:00,2.570743,200.5674,162.1559,52.99841,32.83395,28.15888,27.88118,-2.99151,,
09/15/2020 07:15:00,2.566973,198.6871,159.3391,51.74457,31.54513,28.35369,28.50464,-6.41509,,
09/15/2020 07:20:00,2.566153,199.3466,157.798,52.687,32.77421,28.934,27.65559,-7.91163,,
09/15/2020 07:25:00,2.622542,200.1127,163.0443,51.84701,31.64793,27.81439,28.45542,-9.10065,,
09/15/2020 07:30:00,2.603445,200.1946,161.8138,51.94945,31.87202,28.14248,28.22573,-6.64059,,
09/15/2020 07:35:00,2.582873,198.3143,160.0308,50.3965,31.38683,28.07481,27.34591,-7.15311,,
09/15/2020 07:40:00,2.595167,200.2725,159.7184,53.43684,32.95678,28.69408,28.14164,-6.31259,,
09/15/2020 07:45:00,2.536893,199.0968,158.194,52.60914,32.32655,28.76175,28.22573,-9.67467,,
09/15/2020 07:50:00,2.584512,198.8223,157.9557,51.79784,32.03646,28.7474,27.82786,-8.56764,,
09/15/2020 07:55:00,2.582545,198.4823,158.193,51.6995,31.61926,28.59155,28.34673,-6.9686,,
09/15/2020 08:00:00,2.598691,200.4691,162.9475,52.69929,32.69992,27.93537,27.77454,-4.36504,,
09/15/2020 08:05:00,2.611805,199.2606,159.4854,51.39219,31.32327,28.47467,28.47593,-2.15098,,
09/15/2020 08:10:00,2.590167,198.5601,158.6981,50.02773,30.04793,28.48287,29.02146,-3.79102,,
09/15/2020 08:15:00,2.608936,200.3175,160.7579,52.1912,32.16656,28.44186,28.03705,-6.55859,,
09/15/2020 08:20:00,2.616477,200.6821,158.235,52.63373,31.96752,29.19032,28.78151,-8.42414,,
09/15/2020 08:25:00,2.610329,200.1946,159.4827,52.24447,31.73919,28.73304,28.72613,-6.66109,,
09/15/2020 08:30:00,2.644425,200.0717,158.2081,51.52331,31.46716,29.02832,28.3939,-6.41509,,
09/15/2020 08:35:00,2.626312,200.551,160.5739,51.95764,31.50993,28.55259,28.7774,-8.38314,,
09/15/2020 08:40:00,2.554269,197.3065,156.9962,50.94556,31.3817,28.57515,27.92425,-7.50162,,
09/15/2020 08:45:00,2.580004,200.7723,158.8995,53.01889,32.47981,29.04268,28.4144,-5.77957,,
09/15/2020 08:50:00,2.596314,199.6826,160.3445,51.49873,31.12715,28.37214,28.8861,-5.69757,,
09/15/2020 08:55:00,2.592298,197.794,156.1553,50.77347,31.03602,28.93195,28.26879,-7.13261,,
09/15/2020 09:00:00,2.588856,198.8673,162.2832,52.21988,32.91421,27.66265,26.98906,-8.03463,,
09/15/2020 09:05:00,2.595085,199.998,162.4044,53.11314,32.67872,27.94152,28.21957,-4.79555,,
09/15/2020 09:10:00,2.585905,198.5437,158.1479,51.31844,30.97316,28.62026,28.93532,-5.00055,,
09/15/2020 09:15:00,2.605822,199.7235,157.7117,52.86319,32.66873,29.06113,27.98373,-6.9276,,
09/15/2020 09:20:00,2.616886,200.4036,162.6189,51.2119,31.6179,27.99894,27.84632,-5.02105,,
09/15/2020 09:25:00,2.568366,198.5478,159.1003,51.66262,32.2102,28.37624,27.43615,-7.44011,,
09/15/2020 09:30:00,2.541811,198.7772,159.8632,51.6995,32.07573,28.24501,27.66995,-7.82962,,
09/15/2020 09:35:00,2.602953,200.2971,160.5496,52.80582,32.7456,28.48903,27.81556,-7.29661,,
09/15/2020 09:40:00,2.574677,198.4618,162.2657,50.7202,32.00626,27.55602,26.76962,-6.00508,,
09/15/2020 09:45:00,2.625574,200.0717,162.0652,51.5438,31.23804,28.0461,28.76305,-8.40364,,
09/15/2020 09:50:00,2.568612,198.8223,161.2946,51.58067,32.12615,27.89641,27.47511,-8.32164,,
09/15/2020 09:55:00,2.639261,200.293,159.245,51.83062,31.26896,28.82122,29.01325,-11.2737,,
09/15/2020 10:00:00,2.609838,200.5592,160.8659,52.60914,32.70126,28.48082,27.68225,-8.30113,,
09/15/2020 10:05:00,2.635081,200.506,160.3638,53.23606,32.90476,28.5936,28.01654,-3.60652,,
09/15/2020 10:10:00,2.619673,199.6867,154.5563,52.06828,31.45401,29.88956,28.97634,-5.26706,,
09/15/2020 10:15:00,2.592544,200.9361,163.6536,52.60095,32.9846,27.88821,27.27003,-3.17601,,
09/15/2020 10:20:00,2.60115,200.1946,158.0632,52.88368,31.90866,29.10009,29.124,-5.14406,,
09/15/2020 10:25:00,2.556072,198.6297,159.8483,51.7077,32.31246,28.2081,27.33361,-7.82962,,
09/15/2020 10:30:00,2.553449,199.3057,160.0168,50.7202,31.13815,28.35164,28.05756,-7.80912,,
09/15/2020 10:35:00,2.629098,200.7968,163.0098,52.50671,32.10005,28.00919,28.45542,-8.34214,,
09/15/2020 10:40:00,2.633606,200.3257,159.4317,52.18301,32.60452,28.78226,27.39308,-9.24416,,
09/15/2020 10:45:00,2.606477,199.2565,160.7896,50.26538,30.62077,28.14248,28.37339,-9.77717,,
09/15/2020 10:50:00,2.581398,198.2692,157.6009,51.83062,33.26308,28.68588,26.11335,-7.52212,,
09/15/2020 10:55:00,2.620165,200.8706,162.3313,53.5024,33.25154,28.19784,27.78684,-8.42414,,
09/15/2020 11:00:00,2.600904,198.7731,160.3279,50.57269,31.13524,28.12607,27.90784,-2.00748,,
09/15/2020 11:05:00,2.585987,198.4823,157.4269,50.46206,30.70195,28.79046,28.45542,-4.16003,,
09/15/2020 11:10:00,2.564596,198.9083,160.0055,50.44567,30.8797,28.24501,28.1642,-4.07803,,
09/15/2020 11:15:00,2.541729,197.8432,158.675,50.38831,31.05532,28.29012,27.83606,-1.22846,,
09/15/2020 11:20:00,2.599101,199.8341,161.0365,52.25676,32.42856,28.23886,27.72122,-3.79102,,
09/15/2020 11:25:00,2.574021,199.1377,160.945,51.36351,32.19967,28.07071,27.14698,-5.18506,,
09/15/2020 11:30:00,2.598937,200.293,158.6652,52.09286,31.48416,28.97091,28.95583,-6.33309,,
09/15/2020 11:35:00,2.623525,200.3421,157.0538,52.93694,32.79261,29.40563,27.87913,-7.27611,,
09/15/2020 11:40:00,2.624263,200.6535,158.0552,53.1746,32.3685,29.22928,28.73434,-8.38314,,
09/15/2020 11:45:00,2.562383,197.8883,159.1645,50.89639,32.18359,28.17734,26.69374,-7.91163,,
09/15/2020 11:50:00,2.61787,201.3704,160.0972,53.76873,33.37647,28.89914,27.87298,-7.41961,,
09/15/2020 11:55:00,2.581807,199.2401,160.8369,51.07668,31.27356,28.12607,28.22368,-8.69064,,
09/15/2020 12:00:00,2.609428,199.8587,161.5531,50.64235,30.52552,28.11582,28.92096,-4.87755,,
09/15/2020 12:05:00,2.588446,199.6047,162.542,50.36782,30.81031,27.80003,28.18881,-4.59054,,
09/15/2020 12:10:00,2.576316,199.3466,163.715,51.74867,32.05398,27.44118,27.75198,-4.11903,,
09/15/2020 12:15:00,2.618689,198.9083,156.9321,50.76527,31.14619,29.03858,28.09242,-5.84107,,
09/15/2020 12:20:00,2.583119,198.8223,163.2989,51.99862,32.43968,27.40017,27.44435,-3.54502,,
09/15/2020 12:25:00,2.628771,200.1537,158.3111,52.03959,31.39288,29.02422,29.03991,-8.83415,,
09/15/2020 12:30:00,2.58402,198.3512,158.0285,51.56428,31.4436,28.59771,28.47183,-6.8046,,
09/15/2020 12:35:00,2.601314,200.6821,161.7893,52.83451,32.28464,28.28192,28.5149,-7.80912,,
09/15/2020 12:40:00,2.568858,200.1742,161.1218,52.07647,32.05659,28.31063,28.08217,-7.66562,,
09/15/2020 12:45:00,2.569431,199.4081,162.0035,51.33073,31.55174,27.88001,28.06781,-7.60412,,
09/15/2020 12:50:00,2.56812,199.2688,162.0234,52.30593,32.29219,27.83694,27.96937,-7.0301,,
09/15/2020 12:55:00,2.573775,198.2406,162.4274,50.62596,31.71368,27.45554,27.09981,-6.27159,,
09/15/2020 13:00:00,2.631803,200.6576,162.7078,52.91646,32.84842,28.0461,27.77864,-5.61557,,
