"Tag","Tank","Date","BW","Temp","Sal","Notes","Day","Genotype","Nutrients","Disease","Available","T_Type","T_AW","T_BW","Temperature","Salinity","X","T_SW_den","Days","dBW","dBW_r"
"A124","8",2020-09-11,4.1898,27.4,34,"",30,"U41","Ambient","Pathogen","Experiment","B",16.3064,2.2868,26.71,33.2,"",1.02145631977622,7,0.0513000000000003,1.77082793972973
"A124","2",2020-09-18,4.2313,27.8,32.5,"",37,"U41","Ambient","Pathogen","Experiment","B",16.3064,2.2868,26.71,33.2,"",1.02145631977622,7,0.0415000000000001,1.41500105698874
"A124","2",2020-09-25,4.2441,27.4,34.1,"",44,"U41","Ambient","Pathogen","Experiment","B",16.3064,2.2868,26.71,33.2,"",1.02145631977622,7,0.0128000000000004,0.432153576577289
"A124","2",2020-10-02,4.2811,27.4,32.4,"",51,"U41","Ambient","Pathogen","Experiment","B",16.3064,2.2868,26.71,33.2,"",1.02145631977622,7,0.0369999999999999,1.24542642390949
"A124","2",2020-10-09,4.3088,27.3,31.5,"",58,"U41","Ambient","Pathogen","Experiment","B",16.3064,2.2868,26.71,33.2,"",1.02145631977622,7,0.0276999999999994,0.924328527047434
"A125","3",2020-08-12,3.7716,29.1,32.4,"",0,"U41","NH4","Pathogen","Experiment","B",16.3172,2.2951,26.71,33.2,"",1.02145631977622,0,0,NA
"A125","3",2020-08-21,3.8108,27.9,33.6,"",9,"U41","NH4","Pathogen","Experiment","B",16.3172,2.2951,26.71,33.2,"",1.02145631977622,9,0.0392000000000001,1.15482966262477
"A125","3",2020-09-04,3.8861,27.3,34.7,"",23,"U41","NH4","Pathogen","Experiment","B",16.3172,2.2951,26.71,33.2,"",1.02145631977622,14,0.0752999999999999,1.41140218026961
"A125","3",2020-09-11,3.9315,26.6,34.1,"",30,"U41","NH4","Pathogen","Experiment","B",16.3172,2.2951,26.71,33.2,"",1.02145631977622,7,0.0454000000000003,1.66895197903151
"A125","3",2020-09-18,3.9858,27.2,32.7,"",37,"U41","NH4","Pathogen","Experiment","B",16.3172,2.2951,26.71,33.2,"",1.02145631977622,7,0.0542999999999996,1.9730746171036
"A125","3",2020-09-25,4.002,27.2,34.1,"",44,"U41","NH4","Pathogen","Experiment","B",16.3172,2.2951,26.71,33.2,"",1.02145631977622,7,0.0162,0.580632674566138
"A125","3",2020-10-02,4.0361,27.1,32.5,"",51,"U41","NH4","Pathogen","Experiment","B",16.3172,2.2951,26.71,33.2,"",1.02145631977622,7,0.0341000000000005,1.21724851859786
"A125","3",2020-10-09,4.0639,27.1,31.5,"",58,"U41","NH4","Pathogen","Experiment","B",16.3172,2.2951,26.71,33.2,"",1.02145631977622,7,0.0278,0.983976752664349
"A127","1",2020-08-12,4.6177,28.3,32.5,"",0,"U44","NH4","Placebo","Experiment","B",16.3364,2.3124,26.71,33.2,"",1.02145631977622,0,0,NA
"A127","1",2020-08-21,4.6866,28.2,33.4,"",9,"U44","NH4","Placebo","Experiment","B",16.3364,2.3124,26.71,33.2,"",1.02145631977622,9,0.0689000000000002,1.65787200458141
"A127","1",2020-09-04,4.7855,27.7,34.6,"",23,"U44","NH4","Placebo","Experiment","B",16.3364,2.3124,26.71,33.2,"",1.02145631977622,14,0.0988999999999995,1.50733702775694
"A127","1",2020-09-11,4.8548,27.4,34,"",30,"U44","NH4","Placebo","Experiment","B",16.3364,2.3124,26.71,33.2,"",1.02145631977622,7,0.0693000000000001,2.06874934698569
"A127","7",2020-09-18,4.9188,26.8,33.3,"",37,"U44","NH4","Placebo","Experiment","B",16.3364,2.3124,26.71,33.2,"",1.02145631977622,7,0.0640000000000001,1.88326133782177
"A127","7",2020-09-25,4.9463,26.9,34,"",44,"U44","NH4","Placebo","Experiment","B",16.3364,2.3124,26.71,33.2,"",1.02145631977622,7,0.0274999999999999,0.798684928960602
"A127","7",2020-10-02,4.9977,27,32.4,"",51,"U44","NH4","Placebo","Experiment","B",16.3364,2.3124,26.71,33.2,"",1.02145631977622,7,0.0514000000000001,1.48451512097066
"A127","7",2020-10-09,5.0436,26.8,31.6,"",58,"U44","NH4","Placebo","Experiment","B",16.3364,2.3124,26.71,33.2,"",1.02145631977622,7,0.0458999999999996,1.31203210619741
"A128","6",2020-08-12,4.3826,28.3,32.5,"",0,"U44","Ambient","Placebo","Experiment","B",16.3793,2.3044,26.7,33.2,"",1.02145946751695,0,0,NA
"A128","6",2020-08-21,4.4586,27.5,34.3,"",9,"U44","Ambient","Placebo","Experiment","B",16.3793,2.3044,26.7,33.2,"",1.02145946751695,9,0.0759999999999996,1.92681158317994
"A128","6",2020-09-04,4.5952,27.4,34.4,"",23,"U44","Ambient","Placebo","Experiment","B",16.3793,2.3044,26.7,33.2,"",1.02145946751695,14,0.1366,2.18838712984858
"A128","6",2020-09-11,4.697,27.7,34,"",30,"U44","Ambient","Placebo","Experiment","B",16.3793,2.3044,26.7,33.2,"",1.02145946751695,7,0.1018,3.16479307600477
"A128","6",2020-09-18,4.7564,27.1,33.2,"",37,"U44","Ambient","Placebo","Experiment","B",16.3793,2.3044,26.7,33.2,"",1.02145946751695,7,0.0594000000000001,1.80662428905989
"A128","6",2020-09-25,4.8057,27.1,33.9,"",44,"U44","Ambient","Placebo","Experiment","B",16.3793,2.3044,26.7,33.2,"",1.02145946751695,7,0.0492999999999997,1.48071170272834
"A128","6",2020-10-02,4.8624,27.4,32.4,"",51,"U44","Ambient","Placebo","Experiment","B",16.3793,2.3044,26.7,33.2,"",1.02145946751695,7,0.0567000000000002,1.68549847056621
"A128","6",2020-10-09,4.9065,27.1,31.6,"",58,"U44","Ambient","Placebo","Experiment","B",16.3793,2.3044,26.7,33.2,"",1.02145946751695,7,0.0441000000000003,1.29565646594275
"A129","4",2020-08-12,7.0261,28.3,32.5,"",0,"U44","NH4","Pathogen","Experiment","B",16.3757,2.3147,26.69,33.2,"",1.02146261449259,0,0,NA
"A129","4",2020-08-21,7.1718,27.3,33.7,"",9,"U44","NH4","Pathogen","Experiment","B",16.3757,2.3147,26.69,33.2,"",1.02146261449259,9,0.145700000000001,2.30410738373905
"A129","4",2020-09-04,7.3744,27.3,34.4,"",23,"U44","NH4","Pathogen","Experiment","B",16.3757,2.3147,26.69,33.2,"",1.02146261449259,14,0.202599999999999,2.01782377805133
"A129","4",2020-09-11,7.4894,26.5,34.1,"",30,"U44","NH4","Pathogen","Experiment","B",16.3757,2.3147,26.69,33.2,"",1.02146261449259,7,0.115,2.2277841490252
"A129","4",2020-09-18,7.5929,27.1,32.6,"",37,"U44","NH4","Pathogen","Experiment","B",16.3757,2.3147,26.69,33.2,"",1.02146261449259,7,0.1035,1.97421880066685
"A129","4",2020-09-25,7.603,26.9,34.1,"",44,"U44","NH4","Pathogen","Experiment","B",16.3757,2.3147,26.69,33.2,"",1.02146261449259,7,0.0100999999999996,0.190027149423419
"A129","4",2020-10-02,6.8172,26.9,32.5,"top chopped off",51,"U44","NH4","Pathogen","Experiment","B",16.3757,2.3147,26.69,33.2,"",1.02146261449259,7,-0.7858,-14.7648484620732
"A129","4",2020-10-09,6.8556,26.7,31.5,"top chopped off",58,"U44","NH4","Pathogen","Experiment","B",16.3757,2.3147,26.69,33.2,"",1.02146261449259,7,0.0384000000000002,0.804687303543143
"A130","3",2020-08-12,6.2202,28.3,32.5,"",0,"U44","NH4","Pathogen","Experiment","B",16.4343,2.3174,26.69,33.2,"",1.02146261449259,0,0,NA
"A130","3",2020-08-21,6.3082,27.7,33.6,"",9,"U44","NH4","Pathogen","Experiment","B",16.4343,2.3174,26.69,33.2,"",1.02146261449259,9,0.0880000000000001,1.57193945175039
"A130","3",2020-09-04,6.4925,27.4,34.7,"",23,"U44","NH4","Pathogen","Experiment","B",16.4343,2.3174,26.69,33.2,"",1.02146261449259,14,0.184299999999999,2.08685293971112
"A130","3",2020-09-11,6.6117,26.6,34.1,"",30,"U44","NH4","Pathogen","Experiment","B",16.4343,2.3174,26.69,33.2,"",1.02146261449259,7,0.1192,2.62280653501293
"A130","3",2020-09-18,6.7331,27.3,32.6,"",37,"U44","NH4","Pathogen","Experiment","B",16.4343,2.3174,26.69,33.2,"",1.02146261449259,7,0.1214,2.62305566538972
"A130","3",2020-09-25,6.7727,27.2,34.1,"",44,"U44","NH4","Pathogen","Experiment","B",16.4343,2.3174,26.69,33.2,"",1.02146261449259,7,0.0396000000000001,0.840198847060473
"A130","3",2020-10-02,6.8307,27.1,32.5,"",51,"U44","NH4","Pathogen","Experiment","B",16.4343,2.3174,26.69,33.2,"",1.02146261449259,7,0.0579999999999998,1.22339898204767
"A130","3",2020-10-09,6.8801,27.1,31.5,"",58,"U44","NH4","Pathogen","Experiment","B",16.4343,2.3174,26.69,33.2,"",1.02146261449259,7,0.0493999999999994,1.03315075426278
"A131","2",2020-08-12,4.6767,28.3,32.5,"",0,"U44","NH4","Placebo","Experiment","B",16.2594,2.3044,26.69,33.2,"",1.02146261449259,0,0,NA
"A131","2",2020-08-21,4.7586,27.7,33.6,"",9,"U44","NH4","Placebo","Experiment","B",16.2594,2.3044,26.69,33.2,"",1.02146261449259,9,0.0819000000000001,1.94581649453675
"A131","2",2020-09-04,4.8809,27.5,34.7,"",23,"U44","NH4","Placebo","Experiment","B",16.2594,2.3044,26.69,33.2,"",1.02146261449259,14,0.122299999999999,1.83577402717485
"A131","2",2020-09-11,4.9334,26.6,34.1,"",30,"U44","NH4","Placebo","Experiment","B",16.2594,2.3044,26.69,33.2,"",1.02146261449259,7,0.0525000000000002,1.53660185621505
"A131","8",2020-09-18,4.9909,26.9,33.3,"",37,"U44","NH4","Placebo","Experiment","B",16.2594,2.3044,26.69,33.2,"",1.02146261449259,7,0.0575000000000001,1.66503541457934
"A131","8",2020-09-25,5.0099,26.7,34,"",44,"U44","NH4","Placebo","Experiment","B",16.2594,2.3044,26.69,33.2,"",1.02146261449259,7,0.0190000000000001,0.543846944295765
"A131","8",2020-10-02,5.0406,26.9,32.4,"",51,"U44","NH4","Placebo","Experiment","B",16.2594,2.3044,26.69,33.2,"",1.02146261449259,7,0.0307000000000004,0.875409546241311
"A131","8",2020-10-09,5.0992,26.5,31.6,"",58,"U44","NH4","Placebo","Experiment","B",16.2594,2.3044,26.69,33.2,"",1.02146261449259,7,0.0585999999999993,1.66080001813841
"A132","6",2020-08-12,5.8177,28.2,32.5,"",0,"U44","Ambient","Pathogen","Experiment","B",16.1968,2.2554,26.69,33.2,"",1.02146261449259,0,0,NA
"A132","6",2020-08-21,5.9278,27.6,34.4,"",9,"U44","Ambient","Pathogen","Experiment","B",16.1968,2.2554,26.69,33.2,"",1.02146261449259,9,0.1101,2.10277830299488
"A132","6",2020-09-04,6.1199,27.4,34.4,"",23,"U44","Ambient","Pathogen","Experiment","B",16.1968,2.2554,26.69,33.2,"",1.02146261449259,14,0.1921,2.31475902888568
"A132","6",2020-09-11,6.2463,27.7,34,"",30,"U44","Ambient","Pathogen","Experiment","B",16.1968,2.2554,26.69,33.2,"",1.02146261449259,7,0.126399999999999,2.95056175054213
"A132","6",2020-09-18,6.3488,27.1,33.2,"",37,"U44","Ambient","Pathogen","Experiment","B",16.1968,2.2554,26.69,33.2,"",1.02146261449259,7,0.1025,2.34424493585917
"A132","6",2020-09-25,6.421,27.1,33.9,"",44,"U44","Ambient","Pathogen","Experiment","B",16.1968,2.2554,26.69,33.2,"",1.02146261449259,7,0.0722000000000005,1.62460397465439
"A132","6",2020-10-02,6.5071,27.4,32.4,"",51,"U44","Ambient","Pathogen","Experiment","B",16.1968,2.2554,26.69,33.2,"",1.02146261449259,7,0.0861000000000001,1.91558947204485
"A132","6",2020-10-09,6.5828,27,31.6,"",58,"U44","Ambient","Pathogen","Experiment","B",16.1968,2.2554,26.69,33.2,"",1.02146261449259,7,0.0756999999999994,1.66192093471525
"A133","8",2020-08-12,5.4344,28.2,32.5,"",0,"U44","Ambient","Pathogen","Experiment","B",16.2791,2.3015,26.68,33.2,"",1.02146576070304,0,0,NA
"A133","8",2020-08-21,5.5486,27.1,34.4,"",9,"U44","Ambient","Pathogen","Experiment","B",16.2791,2.3015,26.68,33.2,"",1.02146576070304,9,0.1142,2.33491993391891
"A133","8",2020-09-04,5.7139,27.1,34.5,"",23,"U44","Ambient","Pathogen","Experiment","B",16.2791,2.3015,26.68,33.2,"",1.02146576070304,14,0.165299999999999,2.12794990756998
"A133","8",2020-09-11,5.8018,27.3,34,"",30,"U44","Ambient","Pathogen","Experiment","B",16.2791,2.3015,26.68,33.2,"",1.02146576070304,7,0.0879000000000003,2.19764834126304
"A133","2",2020-09-18,5.8783,27.8,32.5,"",37,"U44","Ambient","Pathogen","Experiment","B",16.2791,2.3015,26.68,33.2,"",1.02146576070304,7,0.0765000000000002,1.88365187158666
"A133","2",2020-09-25,5.9187,27.4,34.1,"",44,"U44","Ambient","Pathogen","Experiment","B",16.2791,2.3015,26.68,33.2,"",1.02146576070304,7,0.0404,0.981819330661683
"A133","2",2020-10-02,5.9733,27.3,32.4,"",51,"U44","Ambient","Pathogen","Experiment","B",16.2791,2.3015,26.68,33.2,"",1.02146576070304,7,0.0545999999999998,1.31785696183283
"A133","2",2020-10-09,6.0153,27.3,31.5,"",58,"U44","Ambient","Pathogen","Experiment","B",16.2791,2.3015,26.68,33.2,"",1.02146576070304,7,0.0419999999999998,1.00446989101501
"A134","2",2020-08-12,4.3243,28.2,32.5,"",0,"U44","NH4","Placebo","Experiment","B",16.2176,2.2822,26.66,33.2,"",1.0214720508279,0,0,NA
"A134","2",2020-08-21,4.3876,27.8,33.6,"",9,"U44","NH4","Placebo","Experiment","B",16.2176,2.2822,26.66,33.2,"",1.0214720508279,9,0.0632999999999999,1.62646748221292
"A134","2",2020-09-04,4.5284,27.5,34.7,"",23,"U44","NH4","Placebo","Experiment","B",16.2176,2.2822,26.66,33.2,"",1.0214720508279,14,0.1408,2.29217404894313
"A134","2",2020-09-11,4.5964,26.6,34.1,"",30,"U44","NH4","Placebo","Experiment","B",16.2176,2.2822,26.66,33.2,"",1.0214720508279,7,0.0679999999999996,2.1451916160864
"A134","8",2020-09-18,4.6576,26.9,33.3,"",37,"U44","NH4","Placebo","Experiment","B",16.2176,2.2822,26.66,33.2,"",1.0214720508279,7,0.0612000000000004,1.90210972562379
"A134","8",2020-09-25,4.667,26.7,34,"",44,"U44","NH4","Placebo","Experiment","B",16.2176,2.2822,26.66,33.2,"",1.0214720508279,7,0.00939999999999941,0.288315257398029
"A134","8",2020-10-02,4.7228,26.9,32.4,"",51,"U44","NH4","Placebo","Experiment","B",16.2176,2.2822,26.66,33.2,"",1.0214720508279,7,0.0558000000000005,1.70804126235883
"A134","8",2020-10-09,4.7713,26.5,31.6,"",58,"U44","NH4","Placebo","Experiment","B",16.2176,2.2822,26.66,33.2,"",1.0214720508279,7,0.0484999999999998,1.46704739319289
"A152","1",2020-08-12,7.7717,28.7,32.5,"",0,"K2","NH4","Pathogen","Experiment","B",16.0956,2.2505,26.41,33.2,"",1.02155041872764,0,0,NA
"A152","1",2020-08-21,7.8189,28.2,33.4,"",9,"K2","NH4","Pathogen","Experiment","B",16.0956,2.2505,26.41,33.2,"",1.02155041872764,9,0.0472000000000001,0.67481303246966
"A152","1",2020-09-04,7.8965,27.6,34.6,"",23,"K2","NH4","Pathogen","Experiment","B",16.0956,2.2505,26.41,33.2,"",1.02155041872764,14,0.0775999999999994,0.708904979326645
"A152","1",2020-09-11,7.938,27.5,34,"",30,"K2","NH4","Pathogen","Experiment","B",16.0956,2.2505,26.41,33.2,"",1.02155041872764,7,0.0415000000000001,0.750784705701443
"A152","7",2020-09-18,7.9868,26.8,33.3,"",37,"K2","NH4","Pathogen","Experiment","B",16.0956,2.2505,26.41,33.2,"",1.02155041872764,7,0.0488,0.878234891840333
"A152","7",2020-09-25,8.012,26.9,34,"",44,"K2","NH4","Pathogen","Experiment","B",16.0956,2.2505,26.41,33.2,"",1.02155041872764,7,0.0252000000000008,0.450743727149811
"A152","7",2020-10-02,8.0522,27,32.4,"",51,"K2","NH4","Pathogen","Experiment","B",16.0956,2.2505,26.41,33.2,"",1.02155041872764,7,0.0401999999999987,0.716781969902266
"A152","7",2020-10-09,8.0947,26.9,31.6,"",58,"K2","NH4","Pathogen","Experiment","B",16.0956,2.2505,26.41,33.2,"",1.02155041872764,7,0.0425000000000004,0.754008664890171
"A153","Holding (4)",2020-08-21,3.2236,27,34.5,"New",9,"Kelsey-1","NH4","Pathogen","Experiment","B",16.2094,2.2811,26.4,33.2,"",1.02155354346662,0,0,NA
"A153","Holding",2020-09-04,3.2925,27.2,34.7,"",23,"Kelsey-1","NH4","Pathogen","Experiment","B",16.2094,2.2811,26.4,33.2,"",1.02155354346662,14,0.0689000000000002,1.52668711112687
"A153","4",2020-09-11,3.3093,26.5,34.1,"new to the experiment",30,"Kelsey-1","NH4","Pathogen","Experiment","B",16.2094,2.2811,26.4,33.2,"",1.02155354346662,7,0.0167999999999999,0.728929384965828
"A153","4",2020-09-18,3.3405,27.1,32.6,"water sample 2",37,"Kelsey-1","NH4","Pathogen","Experiment","B",16.2094,2.2811,26.4,33.2,"",1.02155354346662,7,0.0312000000000001,1.34685367211884
"A153","4",2020-09-25,3.3397,26.9,34.1,"water sample 2 end of tank4",44,"Kelsey-1","NH4","Pathogen","Experiment","B",16.2094,2.2811,26.4,33.2,"",1.02155354346662,7,-0.000799999999999912,-0.0342121581456973
"A153","4",2020-10-02,3.3525,27,32.5,"water sample #2 end of tank 4",51,"Kelsey-1","NH4","Pathogen","Experiment","B",16.2094,2.2811,26.4,33.2,"",1.02155354346662,7,0.0127999999999999,0.547525654571194
"A153","4",2020-10-09,3.3879,26.8,31.5,"water sample #2 end of tank 4",58,"Kelsey-1","NH4","Pathogen","Experiment","B",16.2094,2.2811,26.4,33.2,"",1.02155354346662,7,0.0354000000000001,1.50846915947588
"A154","5",2020-08-12,4.4498,28.8,32.5,"",0,"K2","Ambient","Placebo","Experiment","B",16.1382,2.2689,26.39,33.2,"",1.02155666743712,0,0,NA
"A154","5",2020-08-21,4.4741,27.9,34.3,"",9,"K2","Ambient","Placebo","Experiment","B",16.1382,2.2689,26.39,33.2,"",1.02155666743712,9,0.0243000000000002,0.606768843543535
"A154","5",2020-09-04,4.5431,27.4,34.4,"",23,"K2","Ambient","Placebo","Experiment","B",16.1382,2.2689,26.39,33.2,"",1.02155666743712,14,0.069,1.10157829028663
"A154","5",2020-09-11,4.5955,27.9,33.9,"",30,"K2","Ambient","Placebo","Experiment","B",16.1382,2.2689,26.39,33.2,"",1.02155666743712,7,0.0524000000000004,1.64771065697747
"A154","5",2020-09-18,4.6797,27.6,33.2,"",37,"K2","Ambient","Placebo","Experiment","B",16.1382,2.2689,26.39,33.2,"",1.02155666743712,7,0.0842000000000001,2.61746739823119
"A154","5",2020-09-25,4.7707,27.9,33.9,"",44,"K2","Ambient","Placebo","Experiment","B",16.1382,2.2689,26.39,33.2,"",1.02155666743712,7,0.0909999999999993,2.77795585187082
"A154","5",2020-10-02,4.8332,27.9,32.4,"",51,"K2","Ambient","Placebo","Experiment","B",16.1382,2.2689,26.39,33.2,"",1.02155666743712,7,0.0625,1.87154325959952
"A154","5",2020-10-09,4.894,27.8,31.6,"",58,"K2","Ambient","Placebo","Experiment","B",16.1382,2.2689,26.39,33.2,"",1.02155666743712,7,0.0608000000000004,1.79709390997979
"A155","4",2020-08-12,4.4823,28.7,32.5,"",0,"K2","NH4","Placebo","Experiment","B",16.2337,2.2876,26.38,33.2,"",1.02155979063902,0,0,NA
"A155","4",2020-08-21,4.5008,27.2,33.7,"",9,"K2","NH4","Placebo","Experiment","B",16.2337,2.2876,26.38,33.2,"",1.02155979063902,9,0.0184999999999995,0.458593926233296
"A155","4",2020-09-04,4.5537,27.1,34.5,"",23,"K2","NH4","Placebo","Experiment","B",16.2337,2.2876,26.38,33.2,"",1.02155979063902,14,0.0529000000000002,0.839533289319996
"A155","4",2020-09-11,4.5936,26.5,34.1,"",30,"K2","NH4","Placebo","Experiment","B",16.2337,2.2876,26.38,33.2,"",1.02155979063902,7,0.0399000000000003,1.25172936293564
"A155","4",2020-09-18,4.6408,27.1,32.6,"",37,"K2","NH4","Placebo","Experiment","B",16.2337,2.2876,26.38,33.2,"",1.02155979063902,7,0.0471999999999992,1.46788077822558
"A155","4",2020-09-25,4.6482,26.9,34.1,"",44,"K2","NH4","Placebo","Experiment","B",16.2337,2.2876,26.38,33.2,"",1.02155979063902,7,0.00740000000000052,0.227793237619146
"A155","4",2020-10-02,4.682,26.9,32.5,"",51,"K2","NH4","Placebo","Experiment","B",16.2337,2.2876,26.38,33.2,"",1.02155979063902,7,0.0338000000000003,1.03880457565756
"A155","4",2020-10-09,4.7171,26.8,31.5,"",58,"K2","NH4","Placebo","Experiment","B",16.2337,2.2876,26.38,33.2,"",1.02155979063902,7,0.0350999999999999,1.07097089156038
"A156","8",2020-08-12,5.9464,28.8,32.5,"",0,"K2","Ambient","Pathogen","Experiment","B",16.1589,2.275,26.36,33.2,"",1.02156603473657,0,0,NA
"A156","8",2020-08-21,5.9998,27,34.5,"",9,"K2","Ambient","Pathogen","Experiment","B",16.1589,2.275,26.36,33.2,"",1.02156603473657,9,0.0533999999999999,0.997802592044484
"A156","8",2020-09-04,6.1316,27.1,34.5,"",23,"K2","Ambient","Pathogen","Experiment","B",16.1589,2.275,26.36,33.2,"",1.02156603473657,14,0.1318,1.56909992237837
"A156","8",2020-09-11,6.225,27.3,34,"",30,"K2","Ambient","Pathogen","Experiment","B",16.1589,2.275,26.36,33.2,"",1.02156603473657,7,0.0933999999999999,2.17608081787089
"A156","2",2020-09-18,6.2831,27.8,32.5,"",37,"K2","Ambient","Pathogen","Experiment","B",16.1589,2.275,26.36,33.2,"",1.02156603473657,7,0.0581000000000005,1.33333333333334
"A156","2",2020-09-25,6.3133,27.4,34.1,"",44,"K2","Ambient","Pathogen","Experiment","B",16.1589,2.275,26.36,33.2,"",1.02156603473657,7,0.0301999999999998,0.686649220016502
"A156","2",2020-10-02,6.3538,27.4,32.4,"",51,"K2","Ambient","Pathogen","Experiment","B",16.1589,2.275,26.36,33.2,"",1.02156603473657,7,0.0404999999999998,0.916432655776575
"A156","2",2020-10-09,6.3982,27.3,31.5,"",58,"K2","Ambient","Pathogen","Experiment","B",16.1589,2.275,26.36,33.2,"",1.02156603473657,7,0.0444000000000004,0.998277746050742
"A157","2",2020-08-12,5.0376,28.8,32.5,"",0,"K2","NH4","Pathogen","Experiment","B",16.255,2.2779,26.37,33.2,"",1.02156291307221,0,0,NA
"A157","2",2020-08-21,5.0728,27.8,33.6,"",9,"K2","NH4","Pathogen","Experiment","B",16.255,2.2779,26.37,33.2,"",1.02156291307221,9,0.0351999999999997,0.776383815926448
"A157","2",2020-09-04,5.1173,27.5,34.6,"",23,"K2","NH4","Pathogen","Experiment","B",16.255,2.2779,26.37,33.2,"",1.02156291307221,14,0.0445000000000002,0.626591119021338
"A157","2",2020-09-11,5.1495,26.6,34.1,"",30,"K2","NH4","Pathogen","Experiment","B",16.255,2.2779,26.37,33.2,"",1.02156291307221,7,0.0321999999999996,0.898911535379973
"A157","8",2020-09-18,5.1954,26.9,33.3,"",37,"K2","NH4","Pathogen","Experiment","B",16.255,2.2779,26.37,33.2,"",1.02156291307221,7,0.0459000000000005,1.27335524946945
"A157","8",2020-09-25,5.2106,26.7,34,"",44,"K2","NH4","Pathogen","Experiment","B",16.255,2.2779,26.37,33.2,"",1.02156291307221,7,0.0152000000000001,0.41795214447946
"A157","8",2020-10-02,5.2433,26.8,32.4,"",51,"K2","NH4","Pathogen","Experiment","B",16.255,2.2779,26.37,33.2,"",1.02156291307221,7,0.0326999999999993,0.896524118417931
"A157","8",2020-10-09,5.2877,26.5,31.6,"",58,"K2","NH4","Pathogen","Experiment","B",16.255,2.2779,26.37,33.2,"",1.02156291307221,7,0.0444000000000004,1.20970708196312
"A158","1",2020-08-12,5.1835,28.7,32.5,"",0,"K2","NH4","Pathogen","Experiment","B",16.1785,2.2707,26.37,33.2,"",1.02156291307221,0,0,NA
"A158","1",2020-08-21,5.2349,28.1,33.5,"",9,"K2","NH4","Pathogen","Experiment","B",16.1785,2.2707,26.37,33.2,"",1.02156291307221,9,0.0513999999999992,1.10178665209048
"A158","1",2020-09-04,5.2894,27.5,34.7,"",23,"K2","NH4","Pathogen","Experiment","B",16.1785,2.2707,26.37,33.2,"",1.02156291307221,14,0.0545,0.743635435797655
"A158","1",2020-09-11,5.3256,27.4,34,"",30,"K2","NH4","Pathogen","Experiment","B",16.1785,2.2707,26.37,33.2,"",1.02156291307221,7,0.0362,0.977696633158501
"A158","7",2020-09-18,5.3631,26.8,33.3,"",37,"K2","NH4","Pathogen","Experiment","B",16.1785,2.2707,26.37,33.2,"",1.02156291307221,7,0.0375000000000005,1.00592287388143
"A158","7",2020-09-25,5.3902,26.9,34,"",44,"K2","NH4","Pathogen","Experiment","B",16.1785,2.2707,26.37,33.2,"",1.02156291307221,7,0.0270999999999999,0.721863953949872
"A158","7",2020-10-02,5.4354,27,32.4,"",51,"K2","NH4","Pathogen","Experiment","B",16.1785,2.2707,26.37,33.2,"",1.02156291307221,7,0.0451999999999995,1.19794123727186
"A158","7",2020-10-09,5.4832,26.7,31.6,"",58,"K2","NH4","Pathogen","Experiment","B",16.1785,2.2707,26.37,33.2,"",1.02156291307221,7,0.0478000000000005,1.25631442553842
"A159","1",2020-08-12,4.3669,28.7,32.5,"",0,"K2","NH4","Placebo","Experiment","B",16.2736,2.2903,26.37,33.2,"",1.02156291307221,0,0,NA
"A159","1",2020-08-21,4.4126,28,33.5,"",9,"K2","NH4","Placebo","Experiment","B",16.2736,2.2903,26.37,33.2,"",1.02156291307221,9,0.0457000000000001,1.16278773907756
"A159","1",2020-09-04,4.4428,27.6,34.6,"",23,"K2","NH4","Placebo","Experiment","B",16.2736,2.2903,26.37,33.2,"",1.02156291307221,14,0.0301999999999998,0.488859823492463
"A159","1",2020-09-11,4.4786,27.5,34,"",30,"K2","NH4","Placebo","Experiment","B",16.2736,2.2903,26.37,33.2,"",1.02156291307221,7,0.0358000000000001,1.1511402075911
"A159","7",2020-09-18,4.5164,26.8,33.3,"",37,"K2","NH4","Placebo","Experiment","B",16.2736,2.2903,26.37,33.2,"",1.02156291307221,7,0.0377999999999998,1.20573393471173
"A159","7",2020-09-25,4.5308,26.9,34,"",44,"K2","NH4","Placebo","Experiment","B",16.2736,2.2903,26.37,33.2,"",1.02156291307221,7,0.0144000000000002,0.455482875109132
"A159","7",2020-10-02,4.5698,27,32.4,"",51,"K2","NH4","Placebo","Experiment","B",16.2736,2.2903,26.37,33.2,"",1.02156291307221,7,0.0389999999999997,1.22967877006898
"A159","7",2020-10-09,4.6139,26.8,31.6,"",58,"K2","NH4","Placebo","Experiment","B",16.2736,2.2903,26.37,33.2,"",1.02156291307221,7,0.0441000000000003,1.37861613199703
"A160","5",2020-08-12,4.336,28.7,32.5,"",0,"K2","Ambient","Placebo","Experiment","B",16.3042,2.3075,26.34,33.2,"",1.02157227575836,0,0,NA
"A160","5",2020-08-21,4.3513,27.9,34.3,"",9,"K2","Ambient","Placebo","Experiment","B",16.3042,2.3075,26.34,33.2,"",1.02157227575836,9,0.0152999999999999,0.392066420664203
"A160","5",2020-09-04,4.4294,27.4,34.3,"",23,"K2","Ambient","Placebo","Experiment","B",16.3042,2.3075,26.34,33.2,"",1.02157227575836,14,0.0781000000000001,1.28204707296013
"A160","5",2020-09-11,4.4798,27.9,33.9,"",30,"K2","Ambient","Placebo","Experiment","B",16.3042,2.3075,26.34,33.2,"",1.02157227575836,7,0.0503999999999998,1.62550232537137
